diagnostic,period,domain,value,units,interpretation
divergence200,July,atlantic_congo_ethiopia,-4.046187898574242e-07,s**-1,Positive 200 hPa divergence supports upper-level outflow and convection.
divergence200,July,congo_moisture_corridor,1.408557466164297e-06,s**-1,Positive 200 hPa divergence supports upper-level outflow and convection.
divergence200,July,western_moisture_entry,1.5583214743385088e-06,s**-1,Positive 200 hPa divergence supports upper-level outflow and convection.
divergence200,July,western_indian_ocean,4.749820876109709e-07,s**-1,Positive 200 hPa divergence supports upper-level outflow and convection.
divergence200,July,arabia_red_sea,-2.3602261836256667e-07,s**-1,Positive 200 hPa divergence supports upper-level outflow and convection.
divergence200,July,north_africa_arabia,-3.4222552587428685e-07,s**-1,Positive 200 hPa divergence supports upper-level outflow and convection.
divergence200,July,tej_core,2.0110684720910765e-06,s**-1,Positive 200 hPa divergence supports upper-level outflow and convection.
divergence200,July,somali_jet_box,-1.014819822600956e-06,s**-1,Positive 200 hPa divergence supports upper-level outflow and convection.
divergence200,July,turkana_corridor,-3.7139845411561802e-06,s**-1,Positive 200 hPa divergence supports upper-level outflow and convection.
divergence200,August,ethiopia,-4.1827435630500473e-07,s**-1,Positive 200 hPa divergence supports upper-level outflow and convection.
divergence200,August,ethiopia_highlands_broad,2.1096851960462387e-06,s**-1,Positive 200 hPa divergence supports upper-level outflow and convection.
divergence200,August,north_ethiopia,2.9983484743812356e-06,s**-1,Positive 200 hPa divergence supports upper-level outflow and convection.
divergence200,August,central_ethiopia,2.243388878263865e-06,s**-1,Positive 200 hPa divergence supports upper-level outflow and convection.
divergence200,August,west_ethiopia,3.767946186053876e-06,s**-1,Positive 200 hPa divergence supports upper-level outflow and convection.
divergence200,August,east_ethiopia,-3.0377294335092198e-06,s**-1,Positive 200 hPa divergence supports upper-level outflow and convection.
divergence200,August,greater_horn,-5.351188758982833e-07,s**-1,Positive 200 hPa divergence supports upper-level outflow and convection.
divergence200,August,east_africa,-5.187626576968378e-07,s**-1,Positive 200 hPa divergence supports upper-level outflow and convection.
divergence200,August,atlantic_congo_ethiopia,-2.7214145322579715e-07,s**-1,Positive 200 hPa divergence supports upper-level outflow and convection.
divergence200,August,congo_moisture_corridor,2.3450628081773843e-06,s**-1,Positive 200 hPa divergence supports upper-level outflow and convection.
divergence200,August,western_moisture_entry,1.9989933385079187e-06,s**-1,Positive 200 hPa divergence supports upper-level outflow and convection.
divergence200,August,western_indian_ocean,-1.9135467967066076e-07,s**-1,Positive 200 hPa divergence supports upper-level outflow and convection.
divergence200,August,arabia_red_sea,-4.346348408461343e-07,s**-1,Positive 200 hPa divergence supports upper-level outflow and convection.
divergence200,August,north_africa_arabia,-3.0057377847561603e-07,s**-1,Positive 200 hPa divergence supports upper-level outflow and convection.
divergence200,August,tej_core,1.721899803878807e-06,s**-1,Positive 200 hPa divergence supports upper-level outflow and convection.
divergence200,August,somali_jet_box,-1.7317773920715589e-06,s**-1,Positive 200 hPa divergence supports upper-level outflow and convection.
divergence200,August,turkana_corridor,-3.7914267112660266e-06,s**-1,Positive 200 hPa divergence supports upper-level outflow and convection.
divergence200,September,ethiopia,-1.264375788241099e-06,s**-1,Positive 200 hPa divergence supports upper-level outflow and convection.
divergence200,September,ethiopia_highlands_broad,4.60340924923916e-07,s**-1,Positive 200 hPa divergence supports upper-level outflow and convection.
divergence200,September,north_ethiopia,4.7251496146891864e-07,s**-1,Positive 200 hPa divergence supports upper-level outflow and convection.
divergence200,September,central_ethiopia,2.520655295825857e-07,s**-1,Positive 200 hPa divergence supports upper-level outflow and convection.
divergence200,September,west_ethiopia,2.652908845024695e-06,s**-1,Positive 200 hPa divergence supports upper-level outflow and convection.
divergence200,September,east_ethiopia,-3.0366843329877217e-06,s**-1,Positive 200 hPa divergence supports upper-level outflow and convection.
divergence200,September,greater_horn,-6.08704468705871e-07,s**-1,Positive 200 hPa divergence supports upper-level outflow and convection.
divergence200,September,east_africa,-5.868766274635483e-07,s**-1,Positive 200 hPa divergence supports upper-level outflow and convection.
divergence200,September,atlantic_congo_ethiopia,-3.317697043121246e-07,s**-1,Positive 200 hPa divergence supports upper-level outflow and convection.
divergence200,September,congo_moisture_corridor,2.8518883981089892e-06,s**-1,Positive 200 hPa divergence supports upper-level outflow and convection.
divergence200,September,western_moisture_entry,1.8892468380868606e-06,s**-1,Positive 200 hPa divergence supports upper-level outflow and convection.
divergence200,September,western_indian_ocean,-6.198482164816114e-07,s**-1,Positive 200 hPa divergence supports upper-level outflow and convection.
divergence200,September,arabia_red_sea,-1.1366024362015053e-06,s**-1,Positive 200 hPa divergence supports upper-level outflow and convection.
divergence200,September,north_africa_arabia,-9.736957218061758e-07,s**-1,Positive 200 hPa divergence supports upper-level outflow and convection.
divergence200,September,tej_core,1.1357386680227022e-06,s**-1,Positive 200 hPa divergence supports upper-level outflow and convection.
divergence200,September,somali_jet_box,-2.4055686752756523e-06,s**-1,Positive 200 hPa divergence supports upper-level outflow and convection.
divergence200,September,turkana_corridor,-3.4948638629573863e-06,s**-1,Positive 200 hPa divergence supports upper-level outflow and convection.
divergence200,JJA,ethiopia,-6.68714864554884e-07,s**-1,Positive 200 hPa divergence supports upper-level outflow and convection.
divergence200,JJA,ethiopia_highlands_broad,1.1744585621126727e-06,s**-1,Positive 200 hPa divergence supports upper-level outflow and convection.
divergence200,JJA,north_ethiopia,1.8006408838167612e-06,s**-1,Positive 200 hPa divergence supports upper-level outflow and convection.
divergence200,JJA,central_ethiopia,1.0854692566124655e-06,s**-1,Positive 200 hPa divergence supports upper-level outflow and convection.
divergence200,JJA,west_ethiopia,2.8523061642644192e-06,s**-1,Positive 200 hPa divergence supports upper-level outflow and convection.
divergence200,JJA,east_ethiopia,-2.5375940159769763e-06,s**-1,Positive 200 hPa divergence supports upper-level outflow and convection.
divergence200,JJA,greater_horn,-5.545516409753287e-07,s**-1,Positive 200 hPa divergence supports upper-level outflow and convection.
divergence200,JJA,east_africa,-5.472258709115904e-07,s**-1,Positive 200 hPa divergence supports upper-level outflow and convection.
divergence200,JJA,atlantic_congo_ethiopia,-3.747867408756278e-07,s**-1,Positive 200 hPa divergence supports upper-level outflow and convection.
divergence200,JJA,congo_moisture_corridor,1.6534932981432326e-06,s**-1,Positive 200 hPa divergence supports upper-level outflow and convection.
divergence200,JJA,western_moisture_entry,1.6361964372181199e-06,s**-1,Positive 200 hPa divergence supports upper-level outflow and convection.
divergence200,JJA,western_indian_ocean,3.0522624435515495e-07,s**-1,Positive 200 hPa divergence supports upper-level outflow and convection.
divergence200,JJA,arabia_red_sea,-4.110867753268658e-07,s**-1,Positive 200 hPa divergence supports upper-level outflow and convection.
divergence200,JJA,north_africa_arabia,-5.376092855620463e-07,s**-1,Positive 200 hPa divergence supports upper-level outflow and convection.
divergence200,JJA,tej_core,1.9138686961521355e-06,s**-1,Positive 200 hPa divergence supports upper-level outflow and convection.
divergence200,JJA,somali_jet_box,-1.2426424857499774e-06,s**-1,Positive 200 hPa divergence supports upper-level outflow and convection.
divergence200,JJA,turkana_corridor,-3.6008218906338135e-06,s**-1,Positive 200 hPa divergence supports upper-level outflow and convection.
divergence200,JJAS,ethiopia,-8.176301199516803e-07,s**-1,Positive 200 hPa divergence supports upper-level outflow and convection.
divergence200,JJAS,ethiopia_highlands_broad,9.959292631601208e-07,s**-1,Positive 200 hPa divergence supports upper-level outflow and convection.
divergence200,JJAS,north_ethiopia,1.4686094491541895e-06,s**-1,Positive 200 hPa divergence supports upper-level outflow and convection.
divergence200,JJAS,central_ethiopia,8.77118406896342e-07,s**-1,Positive 200 hPa divergence supports upper-level outflow and convection.
divergence200,JJAS,west_ethiopia,2.8024569806390737e-06,s**-1,Positive 200 hPa divergence supports upper-level outflow and convection.
divergence200,JJAS,east_ethiopia,-2.662366702175822e-06,s**-1,Positive 200 hPa divergence supports upper-level outflow and convection.
divergence200,JJAS,greater_horn,-5.680899177697516e-07,s**-1,Positive 200 hPa divergence supports upper-level outflow and convection.
divergence200,JJAS,east_africa,-5.571386386839789e-07,s**-1,Positive 200 hPa divergence supports upper-level outflow and convection.
divergence200,JJAS,atlantic_congo_ethiopia,-3.640325413520029e-07,s**-1,Positive 200 hPa divergence supports upper-level outflow and convection.
divergence200,JJAS,congo_moisture_corridor,1.9530920848678395e-06,s**-1,Positive 200 hPa divergence supports upper-level outflow and convection.
divergence200,JJAS,western_moisture_entry,1.6994590289456473e-06,s**-1,Positive 200 hPa divergence supports upper-level outflow and convection.
divergence200,JJAS,western_indian_ocean,7.395751594832133e-08,s**-1,Positive 200 hPa divergence supports upper-level outflow and convection.
divergence200,JJAS,arabia_red_sea,-5.92465699523411e-07,s**-1,Positive 200 hPa divergence supports upper-level outflow and convection.
divergence200,JJAS,north_africa_arabia,-6.466309388299316e-07,s**-1,Positive 200 hPa divergence supports upper-level outflow and convection.
divergence200,JJAS,tej_core,1.719336283279974e-06,s**-1,Positive 200 hPa divergence supports upper-level outflow and convection.
divergence200,JJAS,somali_jet_box,-1.5333741678815891e-06,s**-1,Positive 200 hPa divergence supports upper-level outflow and convection.
divergence200,JJAS,turkana_corridor,-3.5743324133455145e-06,s**-1,Positive 200 hPa divergence supports upper-level outflow and convection.
z200,June,ethiopia,12442.076433051265,m,Geopotential height climatology used for circulation and Rossby-wave context.
z200,June,ethiopia_highlands_broad,12445.826498128978,m,Geopotential height climatology used for circulation and Rossby-wave context.
z200,June,north_ethiopia,12456.899972175004,m,Geopotential height climatology used for circulation and Rossby-wave context.
z200,June,central_ethiopia,12441.326654694614,m,Geopotential height climatology used for circulation and Rossby-wave context.
z200,June,west_ethiopia,12444.136801811435,m,Geopotential height climatology used for circulation and Rossby-wave context.
z200,June,east_ethiopia,12436.913812732022,m,Geopotential height climatology used for circulation and Rossby-wave context.
z200,June,greater_horn,12443.560515546858,m,Geopotential height climatology used for circulation and Rossby-wave context.
z200,June,east_africa,12438.003260060892,m,Geopotential height climatology used for circulation and Rossby-wave context.
z200,June,atlantic_congo_ethiopia,12428.354345017773,m,Geopotential height climatology used for circulation and Rossby-wave context.
z200,June,congo_moisture_corridor,12433.344233482023,m,Geopotential height climatology used for circulation and Rossby-wave context.
z200,June,western_moisture_entry,12437.800312320449,m,Geopotential height climatology used for circulation and Rossby-wave context.
z200,June,western_indian_ocean,12431.106732396242,m,Geopotential height climatology used for circulation and Rossby-wave context.
z200,June,arabia_red_sea,12483.46792215492,m,Geopotential height climatology used for circulation and Rossby-wave context.
z200,June,north_africa_arabia,12443.403014522659,m,Geopotential height climatology used for circulation and Rossby-wave context.
z200,June,tej_core,12462.611270802463,m,Geopotential height climatology used for circulation and Rossby-wave context.
z200,June,somali_jet_box,12430.299316908073,m,Geopotential height climatology used for circulation and Rossby-wave context.
z200,June,turkana_corridor,12424.38624456654,m,Geopotential height climatology used for circulation and Rossby-wave context.
z200,July,ethiopia,12423.639607590088,m,Geopotential height climatology used for circulation and Rossby-wave context.
z200,July,ethiopia_highlands_broad,12428.73748905825,m,Geopotential height climatology used for circulation and Rossby-wave context.
z200,July,north_ethiopia,12444.584384695736,m,Geopotential height climatology used for circulation and Rossby-wave context.
z200,July,central_ethiopia,12422.322448828674,m,Geopotential height climatology used for circulation and Rossby-wave context.
z200,July,west_ethiopia,12425.704089906121,m,Geopotential height climatology used for circulation and Rossby-wave context.
z200,July,east_ethiopia,12416.706050978602,m,Geopotential height climatology used for circulation and Rossby-wave context.
z200,July,greater_horn,12431.985649568076,m,Geopotential height climatology used for circulation and Rossby-wave context.
z200,July,east_africa,12419.869991948595,m,Geopotential height climatology used for circulation and Rossby-wave context.
z200,July,atlantic_congo_ethiopia,12411.376201061077,m,Geopotential height climatology used for circulation and Rossby-wave context.
z200,July,congo_moisture_corridor,12411.008246298623,m,Geopotential height climatology used for circulation and Rossby-wave context.
z200,July,western_moisture_entry,12417.304909355193,m,Geopotential height climatology used for circulation and Rossby-wave context.
z200,July,western_indian_ocean,12407.890390009841,m,Geopotential height climatology used for circulation and Rossby-wave context.
z200,July,arabia_red_sea,12502.408211871902,m,Geopotential height climatology used for circulation and Rossby-wave context.
z200,July,north_africa_arabia,12494.348439766458,m,Geopotential height climatology used for circulation and Rossby-wave context.
z200,July,tej_core,12449.463061321381,m,Geopotential height climatology used for circulation and Rossby-wave context.
z200,July,somali_jet_box,12407.255565732088,m,Geopotential height climatology used for circulation and Rossby-wave context.
z200,July,turkana_corridor,12398.740363751684,m,Geopotential height climatology used for circulation and Rossby-wave context.
z200,August,ethiopia,12425.462519276765,m,Geopotential height climatology used for circulation and Rossby-wave context.
z200,August,ethiopia_highlands_broad,12430.375036327985,m,Geopotential height climatology used for circulation and Rossby-wave context.
z200,August,north_ethiopia,12445.257585420482,m,Geopotential height climatology used for circulation and Rossby-wave context.
z200,August,central_ethiopia,12424.361650288143,m,Geopotential height climatology used for circulation and Rossby-wave context.
z200,August,west_ethiopia,12427.522676775301,m,Geopotential height climatology used for circulation and Rossby-wave context.
z200,August,east_ethiopia,12418.969889120901,m,Geopotential height climatology used for circulation and Rossby-wave context.
z200,August,greater_horn,12431.88397999646,m,Geopotential height climatology used for circulation and Rossby-wave context.
z200,August,east_africa,12421.160869401689,m,Geopotential height climatology used for circulation and Rossby-wave context.
z200,August,atlantic_congo_ethiopia,12413.411105746407,m,Geopotential height climatology used for circulation and Rossby-wave context.
z200,August,congo_moisture_corridor,12413.693525423223,m,Geopotential height climatology used for circulation and Rossby-wave context.
z200,August,western_moisture_entry,12419.694073320998,m,Geopotential height climatology used for circulation and Rossby-wave context.
z200,August,western_indian_ocean,12409.006162041655,m,Geopotential height climatology used for circulation and Rossby-wave context.
z200,August,arabia_red_sea,12496.135833178207,m,Geopotential height climatology used for circulation and Rossby-wave context.
z200,August,north_africa_arabia,12484.340308485505,m,Geopotential height climatology used for circulation and Rossby-wave context.
z200,August,tej_core,12448.486710259216,m,Geopotential height climatology used for circulation and Rossby-wave context.
z200,August,somali_jet_box,12409.72083612186,m,Geopotential height climatology used for circulation and Rossby-wave context.
z200,August,turkana_corridor,12402.199395037867,m,Geopotential height climatology used for circulation and Rossby-wave context.
z200,September,ethiopia,12422.64815393405,m,Geopotential height climatology used for circulation and Rossby-wave context.
z200,September,ethiopia_highlands_broad,12425.336639215979,m,Geopotential height climatology used for circulation and Rossby-wave context.
z200,September,north_ethiopia,12435.094559288438,m,Geopotential height climatology used for circulation and Rossby-wave context.
z200,September,central_ethiopia,12421.345900619854,m,Geopotential height climatology used for circulation and Rossby-wave context.
z200,September,west_ethiopia,12423.532472353503,m,Geopotential height climatology used for circulation and Rossby-wave context.
z200,September,east_ethiopia,12418.639532691132,m,Geopotential height climatology used for circulation and Rossby-wave context.
z200,September,greater_horn,12423.813204887485,m,Geopotential height climatology used for circulation and Rossby-wave context.
z200,September,east_africa,12418.443636642867,m,Geopotential height climatology used for circulation and Rossby-wave context.
z200,September,atlantic_congo_ethiopia,12408.983510786553,m,Geopotential height climatology used for circulation and Rossby-wave context.
z200,September,congo_moisture_corridor,12414.990532665732,m,Geopotential height climatology used for circulation and Rossby-wave context.
z200,September,western_moisture_entry,12418.581627680454,m,Geopotential height climatology used for circulation and Rossby-wave context.
z200,September,western_indian_ocean,12411.405934404176,m,Geopotential height climatology used for circulation and Rossby-wave context.
z200,September,arabia_red_sea,12460.679855162349,m,Geopotential height climatology used for circulation and Rossby-wave context.
z200,September,north_africa_arabia,12427.457342683887,m,Geopotential height climatology used for circulation and Rossby-wave context.
z200,September,tej_core,12441.582807412587,m,Geopotential height climatology used for circulation and Rossby-wave context.
z200,September,somali_jet_box,12412.69015216445,m,Geopotential height climatology used for circulation and Rossby-wave context.
z200,September,turkana_corridor,12407.571385065348,m,Geopotential height climatology used for circulation and Rossby-wave context.
z200,JJA,ethiopia,12430.392802027922,m,Geopotential height climatology used for circulation and Rossby-wave context.
z200,JJA,ethiopia_highlands_broad,12434.979609831667,m,Geopotential height climatology used for circulation and Rossby-wave context.
z200,JJA,north_ethiopia,12448.913939511625,m,Geopotential height climatology used for circulation and Rossby-wave context.
z200,JJA,central_ethiopia,12429.336828019854,m,Geopotential height climatology used for circulation and Rossby-wave context.
z200,JJA,west_ethiopia,12432.454491258084,m,Geopotential height climatology used for circulation and Rossby-wave context.
z200,JJA,east_ethiopia,12424.196540917776,m,Geopotential height climatology used for circulation and Rossby-wave context.
z200,JJA,greater_horn,12435.810039754997,m,Geopotential height climatology used for circulation and Rossby-wave context.
z200,JJA,east_africa,12426.34469404897,m,Geopotential height climatology used for circulation and Rossby-wave context.
z200,JJA,atlantic_congo_ethiopia,12417.713869658619,m,Geopotential height climatology used for circulation and Rossby-wave context.
z200,JJA,congo_moisture_corridor,12419.348655304695,m,Geopotential height climatology used for circulation and Rossby-wave context.
z200,JJA,western_moisture_entry,12424.933115415863,m,Geopotential height climatology used for circulation and Rossby-wave context.
z200,JJA,western_indian_ocean,12416.001092426379,m,Geopotential height climatology used for circulation and Rossby-wave context.
z200,JJA,arabia_red_sea,12494.003951662804,m,Geopotential height climatology used for circulation and Rossby-wave context.
z200,JJA,north_africa_arabia,12474.030580126715,m,Geopotential height climatology used for circulation and Rossby-wave context.
z200,JJA,tej_core,12453.520349420822,m,Geopotential height climatology used for circulation and Rossby-wave context.
z200,JJA,somali_jet_box,12415.758562399507,m,Geopotential height climatology used for circulation and Rossby-wave context.
z200,JJA,turkana_corridor,12408.441962259152,m,Geopotential height climatology used for circulation and Rossby-wave context.
z200,JJAS,ethiopia,12428.456717553387,m,Geopotential height climatology used for circulation and Rossby-wave context.
z200,JJAS,ethiopia_highlands_broad,12432.568965137998,m,Geopotential height climatology used for circulation and Rossby-wave context.
z200,JJAS,north_ethiopia,12445.459162159419,m,Geopotential height climatology used for circulation and Rossby-wave context.
z200,JJAS,central_ethiopia,12427.339356670052,m,Geopotential height climatology used for circulation and Rossby-wave context.
z200,JJAS,west_ethiopia,12430.223970998915,m,Geopotential height climatology used for circulation and Rossby-wave context.
z200,JJAS,east_ethiopia,12422.807492399097,m,Geopotential height climatology used for circulation and Rossby-wave context.
z200,JJAS,greater_horn,12432.810849076983,m,Geopotential height climatology used for circulation and Rossby-wave context.
z200,JJAS,east_africa,12424.369453234836,m,Geopotential height climatology used for circulation and Rossby-wave context.
z200,JJAS,atlantic_congo_ethiopia,12415.531316089764,m,Geopotential height climatology used for circulation and Rossby-wave context.
z200,JJAS,congo_moisture_corridor,12418.259134167594,m,Geopotential height climatology used for circulation and Rossby-wave context.
z200,JJAS,western_moisture_entry,12423.345125923146,m,Geopotential height climatology used for circulation and Rossby-wave context.
z200,JJAS,western_indian_ocean,12414.852308199715,m,Geopotential height climatology used for circulation and Rossby-wave context.
z200,JJAS,arabia_red_sea,12485.672948907582,m,Geopotential height climatology used for circulation and Rossby-wave context.
z200,JJAS,north_africa_arabia,12462.38726947016,m,Geopotential height climatology used for circulation and Rossby-wave context.
z200,JJAS,tej_core,12450.535966367583,m,Geopotential height climatology used for circulation and Rossby-wave context.
z200,JJAS,somali_jet_box,12414.991505803764,m,Geopotential height climatology used for circulation and Rossby-wave context.
z200,JJAS,turkana_corridor,12408.2244701142,m,Geopotential height climatology used for circulation and Rossby-wave context.
z500,June,ethiopia,5874.503758989358,m,Geopotential height climatology used for circulation and Rossby-wave context.
z500,June,ethiopia_highlands_broad,5877.5357588968045,m,Geopotential height climatology used for circulation and Rossby-wave context.
z500,June,north_ethiopia,5881.782275723771,m,Geopotential height climatology used for circulation and Rossby-wave context.
z500,June,central_ethiopia,5875.417887193385,m,Geopotential height climatology used for circulation and Rossby-wave context.
z500,June,west_ethiopia,5877.920677819395,m,Geopotential height climatology used for circulation and Rossby-wave context.
z500,June,east_ethiopia,5869.932098409844,m,Geopotential height climatology used for circulation and Rossby-wave context.
z500,June,greater_horn,5875.584097097581,m,Geopotential height climatology used for circulation and Rossby-wave context.
z500,June,east_africa,5873.4829474341705,m,Geopotential height climatology used for circulation and Rossby-wave context.
z500,June,atlantic_congo_ethiopia,5876.440974615559,m,Geopotential height climatology used for circulation and Rossby-wave context.
z500,June,congo_moisture_corridor,5874.293814876583,m,Geopotential height climatology used for circulation and Rossby-wave context.
z500,June,western_moisture_entry,5875.985158490285,m,Geopotential height climatology used for circulation and Rossby-wave context.
z500,June,western_indian_ocean,5864.426349370464,m,Geopotential height climatology used for circulation and Rossby-wave context.
z500,June,arabia_red_sea,5878.16575117815,m,Geopotential height climatology used for circulation and Rossby-wave context.
z500,June,north_africa_arabia,5878.098173799232,m,Geopotential height climatology used for circulation and Rossby-wave context.
z500,June,tej_core,5865.273547774657,m,Geopotential height climatology used for circulation and Rossby-wave context.
z500,June,somali_jet_box,5867.181916904333,m,Geopotential height climatology used for circulation and Rossby-wave context.
z500,June,turkana_corridor,5870.345166208391,m,Geopotential height climatology used for circulation and Rossby-wave context.
z500,July,ethiopia,5868.635037247624,m,Geopotential height climatology used for circulation and Rossby-wave context.
z500,July,ethiopia_highlands_broad,5871.150638248131,m,Geopotential height climatology used for circulation and Rossby-wave context.
z500,July,north_ethiopia,5875.296649499631,m,Geopotential height climatology used for circulation and Rossby-wave context.
z500,July,central_ethiopia,5869.252148122746,m,Geopotential height climatology used for circulation and Rossby-wave context.
z500,July,west_ethiopia,5871.080599360067,m,Geopotential height climatology used for circulation and Rossby-wave context.
z500,July,east_ethiopia,5864.992949345902,m,Geopotential height climatology used for circulation and Rossby-wave context.
z500,July,greater_horn,5869.828050180087,m,Geopotential height climatology used for circulation and Rossby-wave context.
z500,July,east_africa,5867.6805430881905,m,Geopotential height climatology used for circulation and Rossby-wave context.
z500,July,atlantic_congo_ethiopia,5870.486498496494,m,Geopotential height climatology used for circulation and Rossby-wave context.
z500,July,congo_moisture_corridor,5867.613045456881,m,Geopotential height climatology used for circulation and Rossby-wave context.
z500,July,western_moisture_entry,5869.0238208155,m,Geopotential height climatology used for circulation and Rossby-wave context.
z500,July,western_indian_ocean,5858.918168690386,m,Geopotential height climatology used for circulation and Rossby-wave context.
z500,July,arabia_red_sea,5875.075847148575,m,Geopotential height climatology used for circulation and Rossby-wave context.
z500,July,north_africa_arabia,5880.535779332114,m,Geopotential height climatology used for circulation and Rossby-wave context.
z500,July,tej_core,5858.9222116886085,m,Geopotential height climatology used for circulation and Rossby-wave context.
z500,July,somali_jet_box,5861.624783758264,m,Geopotential height climatology used for circulation and Rossby-wave context.
z500,July,turkana_corridor,5863.915236167723,m,Geopotential height climatology used for circulation and Rossby-wave context.
z500,August,ethiopia,5868.855900514815,m,Geopotential height climatology used for circulation and Rossby-wave context.
z500,August,ethiopia_highlands_broad,5871.204151694809,m,Geopotential height climatology used for circulation and Rossby-wave context.
z500,August,north_ethiopia,5875.8142455606385,m,Geopotential height climatology used for circulation and Rossby-wave context.
z500,August,central_ethiopia,5869.1557415971965,m,Geopotential height climatology used for circulation and Rossby-wave context.
z500,August,west_ethiopia,5870.897385888813,m,Geopotential height climatology used for circulation and Rossby-wave context.
z500,August,east_ethiopia,5865.40097478341,m,Geopotential height climatology used for circulation and Rossby-wave context.
z500,August,greater_horn,5871.786496867663,m,Geopotential height climatology used for circulation and Rossby-wave context.
z500,August,east_africa,5868.813928799207,m,Geopotential height climatology used for circulation and Rossby-wave context.
z500,August,atlantic_congo_ethiopia,5870.792795985722,m,Geopotential height climatology used for circulation and Rossby-wave context.
z500,August,congo_moisture_corridor,5866.85393800337,m,Geopotential height climatology used for circulation and Rossby-wave context.
z500,August,western_moisture_entry,5868.40638887119,m,Geopotential height climatology used for circulation and Rossby-wave context.
z500,August,western_indian_ocean,5861.244141315175,m,Geopotential height climatology used for circulation and Rossby-wave context.
z500,August,arabia_red_sea,5880.37273024253,m,Geopotential height climatology used for circulation and Rossby-wave context.
z500,August,north_africa_arabia,5884.892855649657,m,Geopotential height climatology used for circulation and Rossby-wave context.
z500,August,tej_core,5861.577157020252,m,Geopotential height climatology used for circulation and Rossby-wave context.
z500,August,somali_jet_box,5862.836103161371,m,Geopotential height climatology used for circulation and Rossby-wave context.
z500,August,turkana_corridor,5863.471545582706,m,Geopotential height climatology used for circulation and Rossby-wave context.
z500,September,ethiopia,5868.468994944927,m,Geopotential height climatology used for circulation and Rossby-wave context.
z500,September,ethiopia_highlands_broad,5870.920464292631,m,Geopotential height climatology used for circulation and Rossby-wave context.
z500,September,north_ethiopia,5875.004571653393,m,Geopotential height climatology used for circulation and Rossby-wave context.
z500,September,central_ethiopia,5869.1288405161795,m,Geopotential height climatology used for circulation and Rossby-wave context.
z500,September,west_ethiopia,5870.816046449247,m,Geopotential height climatology used for circulation and Rossby-wave context.
z500,September,east_ethiopia,5865.365772899666,m,Geopotential height climatology used for circulation and Rossby-wave context.
z500,September,greater_horn,5871.086150001962,m,Geopotential height climatology used for circulation and Rossby-wave context.
z500,September,east_africa,5868.484729450224,m,Geopotential height climatology used for circulation and Rossby-wave context.
z500,September,atlantic_congo_ethiopia,5870.044417642943,m,Geopotential height climatology used for circulation and Rossby-wave context.
z500,September,congo_moisture_corridor,5866.341634435416,m,Geopotential height climatology used for circulation and Rossby-wave context.
z500,September,western_moisture_entry,5868.1341308783585,m,Geopotential height climatology used for circulation and Rossby-wave context.
z500,September,western_indian_ocean,5862.063961629625,m,Geopotential height climatology used for circulation and Rossby-wave context.
z500,September,arabia_red_sea,5877.921128357394,m,Geopotential height climatology used for circulation and Rossby-wave context.
z500,September,north_africa_arabia,5878.201730118113,m,Geopotential height climatology used for circulation and Rossby-wave context.
z500,September,tej_core,5864.104547986078,m,Geopotential height climatology used for circulation and Rossby-wave context.
z500,September,somali_jet_box,5863.014192788536,m,Geopotential height climatology used for circulation and Rossby-wave context.
z500,September,turkana_corridor,5863.062524383036,m,Geopotential height climatology used for circulation and Rossby-wave context.
z500,JJA,ethiopia,5870.664920002976,m,Geopotential height climatology used for circulation and Rossby-wave context.
z500,JJA,ethiopia_highlands_broad,5873.296883474962,m,Geopotential height climatology used for circulation and Rossby-wave context.
z500,JJA,north_ethiopia,5877.631075329427,m,Geopotential height climatology used for circulation and Rossby-wave context.
z500,JJA,central_ethiopia,5871.275365476051,m,Geopotential height climatology used for circulation and Rossby-wave context.
z500,JJA,west_ethiopia,5873.299570181113,m,Geopotential height climatology used for circulation and Rossby-wave context.
z500,JJA,east_ethiopia,5866.775363813244,m,Geopotential height climatology used for circulation and Rossby-wave context.
z500,JJA,greater_horn,5872.399552383643,m,Geopotential height climatology used for circulation and Rossby-wave context.
z500,JJA,east_africa,5869.992477910312,m,Geopotential height climatology used for circulation and Rossby-wave context.
z500,JJA,atlantic_congo_ethiopia,5872.573427585518,m,Geopotential height climatology used for circulation and Rossby-wave context.
z500,JJA,congo_moisture_corridor,5869.586933841815,m,Geopotential height climatology used for circulation and Rossby-wave context.
z500,JJA,western_moisture_entry,5871.1384556444345,m,Geopotential height climatology used for circulation and Rossby-wave context.
z500,JJA,western_indian_ocean,5861.529554189447,m,Geopotential height climatology used for circulation and Rossby-wave context.
z500,JJA,arabia_red_sea,5877.871449817184,m,Geopotential height climatology used for circulation and Rossby-wave context.
z500,JJA,north_africa_arabia,5881.1756000238465,m,Geopotential height climatology used for circulation and Rossby-wave context.
z500,JJA,tej_core,5861.924305008686,m,Geopotential height climatology used for circulation and Rossby-wave context.
z500,JJA,somali_jet_box,5863.880943145853,m,Geopotential height climatology used for circulation and Rossby-wave context.
z500,JJA,turkana_corridor,5865.910637995745,m,Geopotential height climatology used for circulation and Rossby-wave context.
z500,JJAS,ethiopia,5870.115965339222,m,Geopotential height climatology used for circulation and Rossby-wave context.
z500,JJAS,ethiopia_highlands_broad,5872.702802156907,m,Geopotential height climatology used for circulation and Rossby-wave context.
z500,JJAS,north_ethiopia,5876.9744263540115,m,Geopotential height climatology used for circulation and Rossby-wave context.
