evidence_group,diagnostic,period,period_label,period_order,domain,value,units,classification,score,evidence_strength,support_direction,confidence,interpretation,source_table,limitation
circulation_baseline,ERA5 qv850 climatology,Jul,July 2026,2,ethiopia,0.0413842084021816,kg kg-1 m s-1,baseline_only,0,neutral_or_mixed,neutral_mixed_or_baseline,high_for_climatology,qv850 is from ERA5 1991-2020 climatology. It describes normal Kiremt circulation but does not confirm 2026 anomaly by itself.,era5_850hpa_moisture_flux_diagnostics.csv,Baseline only; not a 2026 forecast anomaly.
circulation_baseline,ERA5 qv850 climatology,Jul,July 2026,2,greater_horn,0.0298567816225571,kg kg-1 m s-1,baseline_only,0,neutral_or_mixed,neutral_mixed_or_baseline,high_for_climatology,qv850 is from ERA5 1991-2020 climatology. It describes normal Kiremt circulation but does not confirm 2026 anomaly by itself.,era5_850hpa_moisture_flux_diagnostics.csv,Baseline only; not a 2026 forecast anomaly.
circulation_baseline,ERA5 qv850 climatology,Jul,July 2026,2,western_moisture_entry,0.0220657722174513,kg kg-1 m s-1,baseline_only,0,neutral_or_mixed,neutral_mixed_or_baseline,high_for_climatology,qv850 is from ERA5 1991-2020 climatology. It describes normal Kiremt circulation but does not confirm 2026 anomaly by itself.,era5_850hpa_moisture_flux_diagnostics.csv,Baseline only; not a 2026 forecast anomaly.
circulation_baseline,ERA5 wind_speed850 climatology,Jul,July 2026,2,congo_moisture_corridor,2.7307954223787947,m s**-1,baseline_only,0,neutral_or_mixed,neutral_mixed_or_baseline,high_for_climatology,wind_speed850 is from ERA5 1991-2020 climatology. It describes normal Kiremt circulation but does not confirm 2026 anomaly by itself.,era5_850hpa_moisture_flux_diagnostics.csv,Baseline only; not a 2026 forecast anomaly.
circulation_baseline,ERA5 wind_speed850 climatology,Jul,July 2026,2,ethiopia,7.12726854986664,m s**-1,baseline_only,0,neutral_or_mixed,neutral_mixed_or_baseline,high_for_climatology,wind_speed850 is from ERA5 1991-2020 climatology. It describes normal Kiremt circulation but does not confirm 2026 anomaly by itself.,era5_850hpa_moisture_flux_diagnostics.csv,Baseline only; not a 2026 forecast anomaly.
circulation_baseline,ERA5 wind_speed850 climatology,Jul,July 2026,2,greater_horn,6.841995934036357,m s**-1,baseline_only,0,neutral_or_mixed,neutral_mixed_or_baseline,high_for_climatology,wind_speed850 is from ERA5 1991-2020 climatology. It describes normal Kiremt circulation but does not confirm 2026 anomaly by itself.,era5_850hpa_moisture_flux_diagnostics.csv,Baseline only; not a 2026 forecast anomaly.
circulation_baseline,ERA5 wind_speed850 climatology,Jul,July 2026,2,western_moisture_entry,3.1512091543275664,m s**-1,baseline_only,0,neutral_or_mixed,neutral_mixed_or_baseline,high_for_climatology,wind_speed850 is from ERA5 1991-2020 climatology. It describes normal Kiremt circulation but does not confirm 2026 anomaly by itself.,era5_850hpa_moisture_flux_diagnostics.csv,Baseline only; not a 2026 forecast anomaly.
circulation_baseline,ERA5 z200 climatology,Jul,July 2026,2,arabia_red_sea,12502.408211871902,m,baseline_only,0,neutral_or_mixed,neutral_mixed_or_baseline,high_for_climatology,z200 is from ERA5 1991-2020 climatology. It describes normal Kiremt circulation but does not confirm 2026 anomaly by itself.,era5_vertical_divergence_height_diagnostics.csv,Baseline only; not a 2026 forecast anomaly.
circulation_baseline,ERA5 z200 climatology,Jul,July 2026,2,ethiopia,12423.639607590088,m,baseline_only,0,neutral_or_mixed,neutral_mixed_or_baseline,high_for_climatology,z200 is from ERA5 1991-2020 climatology. It describes normal Kiremt circulation but does not confirm 2026 anomaly by itself.,era5_vertical_divergence_height_diagnostics.csv,Baseline only; not a 2026 forecast anomaly.
circulation_baseline,ERA5 z200 climatology,Jul,July 2026,2,greater_horn,12431.985649568076,m,baseline_only,0,neutral_or_mixed,neutral_mixed_or_baseline,high_for_climatology,z200 is from ERA5 1991-2020 climatology. It describes normal Kiremt circulation but does not confirm 2026 anomaly by itself.,era5_vertical_divergence_height_diagnostics.csv,Baseline only; not a 2026 forecast anomaly.
circulation_baseline,ERA5 z200 climatology,Jul,July 2026,2,north_africa_arabia,12494.348439766458,m,baseline_only,0,neutral_or_mixed,neutral_mixed_or_baseline,high_for_climatology,z200 is from ERA5 1991-2020 climatology. It describes normal Kiremt circulation but does not confirm 2026 anomaly by itself.,era5_vertical_divergence_height_diagnostics.csv,Baseline only; not a 2026 forecast anomaly.
circulation_baseline,ERA5 z500 climatology,Jul,July 2026,2,arabia_red_sea,5875.075847148575,m,baseline_only,0,neutral_or_mixed,neutral_mixed_or_baseline,high_for_climatology,z500 is from ERA5 1991-2020 climatology. It describes normal Kiremt circulation but does not confirm 2026 anomaly by itself.,era5_vertical_divergence_height_diagnostics.csv,Baseline only; not a 2026 forecast anomaly.
circulation_baseline,ERA5 z500 climatology,Jul,July 2026,2,ethiopia,5868.635037247624,m,baseline_only,0,neutral_or_mixed,neutral_mixed_or_baseline,high_for_climatology,z500 is from ERA5 1991-2020 climatology. It describes normal Kiremt circulation but does not confirm 2026 anomaly by itself.,era5_vertical_divergence_height_diagnostics.csv,Baseline only; not a 2026 forecast anomaly.
circulation_baseline,ERA5 z500 climatology,Jul,July 2026,2,greater_horn,5869.828050180087,m,baseline_only,0,neutral_or_mixed,neutral_mixed_or_baseline,high_for_climatology,z500 is from ERA5 1991-2020 climatology. It describes normal Kiremt circulation but does not confirm 2026 anomaly by itself.,era5_vertical_divergence_height_diagnostics.csv,Baseline only; not a 2026 forecast anomaly.
circulation_baseline,ERA5 z500 climatology,Jul,July 2026,2,north_africa_arabia,5880.535779332114,m,baseline_only,0,neutral_or_mixed,neutral_mixed_or_baseline,high_for_climatology,z500 is from ERA5 1991-2020 climatology. It describes normal Kiremt circulation but does not confirm 2026 anomaly by itself.,era5_vertical_divergence_height_diagnostics.csv,Baseline only; not a 2026 forecast anomaly.
ocean_driver,DMI / IOD proxy from NMME tmpsfc,Jul,July 2026,2,iod_west_minus_iod_east,0.1543942391872406,K,iod_neutral_or_weak,0,neutral_or_mixed,neutral_mixed_or_baseline,low_to_moderate,IOD signal is neutral or weak.,nmme_sst_driver_diagnostics_from_tmpsfc.csv,IOD influence on Ethiopia Kiremt can be spatially mixed; use official DMI products where possible.
ocean_driver,Niño3.4 SST anomaly proxy from NMME tmpsfc,Jul,July 2026,2,nino34_box,1.4020531177520752,K,el_nino_like,1,moderate_dry_support,supports_dry_kiremt,moderate,El Niño-like SST forcing; supports dry-risk for Ethiopia Kiremt.,nmme_sst_driver_diagnostics_from_tmpsfc.csv,"Computed from NMME tmpsfc anomaly as an SST proxy, not an official Niño3.4 index product."
rainfall_forecast,NMME precipitation anomaly,Jul,July 2026,2,central_ethiopia,-8.147616386413574,mm/month,near_normal,0,neutral_or_mixed,neutral_mixed_or_baseline,moderate,Near-normal monthly rainfall anomaly.,nmme_rainfall_z200_diagnostics.csv,Direct NMME ensemble-mean anomaly; does not show probability or model agreement.
rainfall_forecast,NMME precipitation anomaly,Jul,July 2026,2,east_ethiopia,-6.676438808441162,mm/month,near_normal,0,neutral_or_mixed,neutral_mixed_or_baseline,moderate,Near-normal monthly rainfall anomaly.,nmme_rainfall_z200_diagnostics.csv,Direct NMME ensemble-mean anomaly; does not show probability or model agreement.
rainfall_forecast,NMME precipitation anomaly,Jul,July 2026,2,ethiopia,-8.790461540222168,mm/month,near_normal,0,neutral_or_mixed,neutral_mixed_or_baseline,moderate,Near-normal monthly rainfall anomaly.,nmme_rainfall_z200_diagnostics.csv,Direct NMME ensemble-mean anomaly; does not show probability or model agreement.
rainfall_forecast,NMME precipitation anomaly,Jul,July 2026,2,greater_horn,-7.298348903656006,mm/month,near_normal,0,neutral_or_mixed,neutral_mixed_or_baseline,moderate,Near-normal monthly rainfall anomaly.,nmme_rainfall_z200_diagnostics.csv,Direct NMME ensemble-mean anomaly; does not show probability or model agreement.
rainfall_forecast,NMME precipitation anomaly,Jul,July 2026,2,north_ethiopia,-0.9921156764030457,mm/month,near_normal,0,neutral_or_mixed,neutral_mixed_or_baseline,moderate,Near-normal monthly rainfall anomaly.,nmme_rainfall_z200_diagnostics.csv,Direct NMME ensemble-mean anomaly; does not show probability or model agreement.
rainfall_forecast,NMME precipitation anomaly,Jul,July 2026,2,west_ethiopia,-12.105708122253418,mm/month,weak_below_normal,1,moderate_dry_support,supports_dry_kiremt,moderate,Weak monthly rainfall deficit signal.,nmme_rainfall_z200_diagnostics.csv,Direct NMME ensemble-mean anomaly; does not show probability or model agreement.
upper_level_circulation,NMME z200 anomaly,Jul,July 2026,2,arabia_red_sea,39.65713882446289,m,positive_height_anomaly,1,moderate_dry_support,supports_dry_kiremt,low_to_moderate,Positive z200 anomaly may suggest ridging/subsidence-supporting circulation.,nmme_rainfall_z200_diagnostics.csv,"z200 alone is not sufficient; interpret together with u200, divergence, omega, and rainfall."
upper_level_circulation,NMME z200 anomaly,Jul,July 2026,2,east_africa,50.35972595214844,m,positive_height_anomaly,1,moderate_dry_support,supports_dry_kiremt,low_to_moderate,Positive z200 anomaly may suggest ridging/subsidence-supporting circulation.,nmme_rainfall_z200_diagnostics.csv,"z200 alone is not sufficient; interpret together with u200, divergence, omega, and rainfall."
upper_level_circulation,NMME z200 anomaly,Jul,July 2026,2,ethiopia,51.259090423583984,m,positive_height_anomaly,1,moderate_dry_support,supports_dry_kiremt,low_to_moderate,Positive z200 anomaly may suggest ridging/subsidence-supporting circulation.,nmme_rainfall_z200_diagnostics.csv,"z200 alone is not sufficient; interpret together with u200, divergence, omega, and rainfall."
upper_level_circulation,NMME z200 anomaly,Jul,July 2026,2,greater_horn,48.52931594848633,m,positive_height_anomaly,1,moderate_dry_support,supports_dry_kiremt,low_to_moderate,Positive z200 anomaly may suggest ridging/subsidence-supporting circulation.,nmme_rainfall_z200_diagnostics.csv,"z200 alone is not sufficient; interpret together with u200, divergence, omega, and rainfall."
upper_level_circulation,NMME z200 anomaly,Jul,July 2026,2,north_africa_arabia,34.529876708984375,m,positive_height_anomaly,1,moderate_dry_support,supports_dry_kiremt,low_to_moderate,Positive z200 anomaly may suggest ridging/subsidence-supporting circulation.,nmme_rainfall_z200_diagnostics.csv,"z200 alone is not sufficient; interpret together with u200, divergence, omega, and rainfall."
circulation_baseline,ERA5 TEJ strength climatology,Aug,August 2026,3,tej_core,18.94883529319876,m s**-1,baseline_only,0,neutral_or_mixed,neutral_mixed_or_baseline,high_for_climatology,TEJ strength climatology is from ERA5 1991-2020 climatology. It describes normal Kiremt circulation but does not confirm 2026 anomaly by itself.,era5_tej_index_climatology.csv,Baseline only; not a 2026 forecast anomaly.
circulation_baseline,ERA5 divergence200 climatology,Aug,August 2026,3,arabia_red_sea,-4.346348408461343e-07,s**-1,baseline_only,0,neutral_or_mixed,neutral_mixed_or_baseline,high_for_climatology,divergence200 is from ERA5 1991-2020 climatology. It describes normal Kiremt circulation but does not confirm 2026 anomaly by itself.,era5_vertical_divergence_height_diagnostics.csv,Baseline only; not a 2026 forecast anomaly.
circulation_baseline,ERA5 divergence200 climatology,Aug,August 2026,3,ethiopia,-4.1827435630500473e-07,s**-1,baseline_only,0,neutral_or_mixed,neutral_mixed_or_baseline,high_for_climatology,divergence200 is from ERA5 1991-2020 climatology. It describes normal Kiremt circulation but does not confirm 2026 anomaly by itself.,era5_vertical_divergence_height_diagnostics.csv,Baseline only; not a 2026 forecast anomaly.
circulation_baseline,ERA5 divergence200 climatology,Aug,August 2026,3,greater_horn,-5.351188758982833e-07,s**-1,baseline_only,0,neutral_or_mixed,neutral_mixed_or_baseline,high_for_climatology,divergence200 is from ERA5 1991-2020 climatology. It describes normal Kiremt circulation but does not confirm 2026 anomaly by itself.,era5_vertical_divergence_height_diagnostics.csv,Baseline only; not a 2026 forecast anomaly.
circulation_baseline,ERA5 divergence200 climatology,Aug,August 2026,3,north_africa_arabia,-3.005737784756161e-07,s**-1,baseline_only,0,neutral_or_mixed,neutral_mixed_or_baseline,high_for_climatology,divergence200 is from ERA5 1991-2020 climatology. It describes normal Kiremt circulation but does not confirm 2026 anomaly by itself.,era5_vertical_divergence_height_diagnostics.csv,Baseline only; not a 2026 forecast anomaly.
circulation_baseline,ERA5 mfc850 climatology,Aug,August 2026,3,congo_moisture_corridor,1.6862801455109383e-08,kg kg-1 s-1 approximately,baseline_only,0,neutral_or_mixed,neutral_mixed_or_baseline,high_for_climatology,mfc850 is from ERA5 1991-2020 climatology. It describes normal Kiremt circulation but does not confirm 2026 anomaly by itself.,era5_850hpa_moisture_flux_diagnostics.csv,Baseline only; not a 2026 forecast anomaly.
circulation_baseline,ERA5 mfc850 climatology,Aug,August 2026,3,ethiopia,3.352033710967661e-09,kg kg-1 s-1 approximately,baseline_only,0,neutral_or_mixed,neutral_mixed_or_baseline,high_for_climatology,mfc850 is from ERA5 1991-2020 climatology. It describes normal Kiremt circulation but does not confirm 2026 anomaly by itself.,era5_850hpa_moisture_flux_diagnostics.csv,Baseline only; not a 2026 forecast anomaly.
circulation_baseline,ERA5 mfc850 climatology,Aug,August 2026,3,greater_horn,3.322412499435929e-09,kg kg-1 s-1 approximately,baseline_only,0,neutral_or_mixed,neutral_mixed_or_baseline,high_for_climatology,mfc850 is from ERA5 1991-2020 climatology. It describes normal Kiremt circulation but does not confirm 2026 anomaly by itself.,era5_850hpa_moisture_flux_diagnostics.csv,Baseline only; not a 2026 forecast anomaly.
circulation_baseline,ERA5 mfc850 climatology,Aug,August 2026,3,western_moisture_entry,8.958377267188029e-09,kg kg-1 s-1 approximately,baseline_only,0,neutral_or_mixed,neutral_mixed_or_baseline,high_for_climatology,mfc850 is from ERA5 1991-2020 climatology. It describes normal Kiremt circulation but does not confirm 2026 anomaly by itself.,era5_850hpa_moisture_flux_diagnostics.csv,Baseline only; not a 2026 forecast anomaly.
circulation_baseline,ERA5 omega500 climatology,Aug,August 2026,3,arabia_red_sea,-0.00693059795847,Pa s**-1,baseline_only,0,neutral_or_mixed,neutral_mixed_or_baseline,high_for_climatology,omega500 is from ERA5 1991-2020 climatology. It describes normal Kiremt circulation but does not confirm 2026 anomaly by itself.,era5_vertical_divergence_height_diagnostics.csv,Baseline only; not a 2026 forecast anomaly.
circulation_baseline,ERA5 omega500 climatology,Aug,August 2026,3,ethiopia,-0.0319308966646348,Pa s**-1,baseline_only,0,neutral_or_mixed,neutral_mixed_or_baseline,high_for_climatology,omega500 is from ERA5 1991-2020 climatology. It describes normal Kiremt circulation but does not confirm 2026 anomaly by itself.,era5_vertical_divergence_height_diagnostics.csv,Baseline only; not a 2026 forecast anomaly.
circulation_baseline,ERA5 omega500 climatology,Aug,August 2026,3,greater_horn,-0.0010222855800493,Pa s**-1,baseline_only,0,neutral_or_mixed,neutral_mixed_or_baseline,high_for_climatology,omega500 is from ERA5 1991-2020 climatology. It describes normal Kiremt circulation but does not confirm 2026 anomaly by itself.,era5_vertical_divergence_height_diagnostics.csv,Baseline only; not a 2026 forecast anomaly.
circulation_baseline,ERA5 omega500 climatology,Aug,August 2026,3,north_africa_arabia,0.0059679793602798,Pa s**-1,baseline_only,0,neutral_or_mixed,neutral_mixed_or_baseline,high_for_climatology,omega500 is from ERA5 1991-2020 climatology. It describes normal Kiremt circulation but does not confirm 2026 anomaly by itself.,era5_vertical_divergence_height_diagnostics.csv,Baseline only; not a 2026 forecast anomaly.
circulation_baseline,ERA5 omega700 climatology,Aug,August 2026,3,arabia_red_sea,-0.037732739377639,Pa s**-1,baseline_only,0,neutral_or_mixed,neutral_mixed_or_baseline,high_for_climatology,omega700 is from ERA5 1991-2020 climatology. It describes normal Kiremt circulation but does not confirm 2026 anomaly by itself.,era5_vertical_divergence_height_diagnostics.csv,Baseline only; not a 2026 forecast anomaly.
circulation_baseline,ERA5 omega700 climatology,Aug,August 2026,3,ethiopia,-0.0301825834434688,Pa s**-1,baseline_only,0,neutral_or_mixed,neutral_mixed_or_baseline,high_for_climatology,omega700 is from ERA5 1991-2020 climatology. It describes normal Kiremt circulation but does not confirm 2026 anomaly by itself.,era5_vertical_divergence_height_diagnostics.csv,Baseline only; not a 2026 forecast anomaly.
circulation_baseline,ERA5 omega700 climatology,Aug,August 2026,3,greater_horn,-0.009233478735298,Pa s**-1,baseline_only,0,neutral_or_mixed,neutral_mixed_or_baseline,high_for_climatology,omega700 is from ERA5 1991-2020 climatology. It describes normal Kiremt circulation but does not confirm 2026 anomaly by itself.,era5_vertical_divergence_height_diagnostics.csv,Baseline only; not a 2026 forecast anomaly.
circulation_baseline,ERA5 omega700 climatology,Aug,August 2026,3,north_africa_arabia,-0.0096337448805074,Pa s**-1,baseline_only,0,neutral_or_mixed,neutral_mixed_or_baseline,high_for_climatology,omega700 is from ERA5 1991-2020 climatology. It describes normal Kiremt circulation but does not confirm 2026 anomaly by itself.,era5_vertical_divergence_height_diagnostics.csv,Baseline only; not a 2026 forecast anomaly.
circulation_baseline,ERA5 qu850 climatology,Aug,August 2026,3,congo_moisture_corridor,0.0118860079450659,kg kg-1 m s-1,baseline_only,0,neutral_or_mixed,neutral_mixed_or_baseline,high_for_climatology,qu850 is from ERA5 1991-2020 climatology. It describes normal Kiremt circulation but does not confirm 2026 anomaly by itself.,era5_850hpa_moisture_flux_diagnostics.csv,Baseline only; not a 2026 forecast anomaly.
circulation_baseline,ERA5 qu850 climatology,Aug,August 2026,3,ethiopia,0.0319880638811592,kg kg-1 m s-1,baseline_only,0,neutral_or_mixed,neutral_mixed_or_baseline,high_for_climatology,qu850 is from ERA5 1991-2020 climatology. It describes normal Kiremt circulation but does not confirm 2026 anomaly by itself.,era5_850hpa_moisture_flux_diagnostics.csv,Baseline only; not a 2026 forecast anomaly.
circulation_baseline,ERA5 qu850 climatology,Aug,August 2026,3,greater_horn,0.0033267912777407,kg kg-1 m s-1,baseline_only,0,neutral_or_mixed,neutral_mixed_or_baseline,high_for_climatology,qu850 is from ERA5 1991-2020 climatology. It describes normal Kiremt circulation but does not confirm 2026 anomaly by itself.,era5_850hpa_moisture_flux_diagnostics.csv,Baseline only; not a 2026 forecast anomaly.
circulation_baseline,ERA5 qu850 climatology,Aug,August 2026,3,western_moisture_entry,0.0147081523267444,kg kg-1 m s-1,baseline_only,0,neutral_or_mixed,neutral_mixed_or_baseline,high_for_climatology,qu850 is from ERA5 1991-2020 climatology. It describes normal Kiremt circulation but does not confirm 2026 anomaly by itself.,era5_850hpa_moisture_flux_diagnostics.csv,Baseline only; not a 2026 forecast anomaly.
circulation_baseline,ERA5 qv850 climatology,Aug,August 2026,3,congo_moisture_corridor,0.0067546416684409,kg kg-1 m s-1,baseline_only,0,neutral_or_mixed,neutral_mixed_or_baseline,high_for_climatology,qv850 is from ERA5 1991-2020 climatology. It describes normal Kiremt circulation but does not confirm 2026 anomaly by itself.,era5_850hpa_moisture_flux_diagnostics.csv,Baseline only; not a 2026 forecast anomaly.
circulation_baseline,ERA5 qv850 climatology,Aug,August 2026,3,ethiopia,0.0383461241535035,kg kg-1 m s-1,baseline_only,0,neutral_or_mixed,neutral_mixed_or_baseline,high_for_climatology,qv850 is from ERA5 1991-2020 climatology. It describes normal Kiremt circulation but does not confirm 2026 anomaly by itself.,era5_850hpa_moisture_flux_diagnostics.csv,Baseline only; not a 2026 forecast anomaly.
circulation_baseline,ERA5 qv850 climatology,Aug,August 2026,3,greater_horn,0.0232116308796059,kg kg-1 m s-1,baseline_only,0,neutral_or_mixed,neutral_mixed_or_baseline,high_for_climatology,qv850 is from ERA5 1991-2020 climatology. It describes normal Kiremt circulation but does not confirm 2026 anomaly by itself.,era5_850hpa_moisture_flux_diagnostics.csv,Baseline only; not a 2026 forecast anomaly.
circulation_baseline,ERA5 qv850 climatology,Aug,August 2026,3,western_moisture_entry,0.0147048846554092,kg kg-1 m s-1,baseline_only,0,neutral_or_mixed,neutral_mixed_or_baseline,high_for_climatology,qv850 is from ERA5 1991-2020 climatology. It describes normal Kiremt circulation but does not confirm 2026 anomaly by itself.,era5_850hpa_moisture_flux_diagnostics.csv,Baseline only; not a 2026 forecast anomaly.
circulation_baseline,ERA5 wind_speed850 climatology,Aug,August 2026,3,congo_moisture_corridor,2.4770799198315188,m s**-1,baseline_only,0,neutral_or_mixed,neutral_mixed_or_baseline,high_for_climatology,wind_speed850 is from ERA5 1991-2020 climatology. It describes normal Kiremt circulation but does not confirm 2026 anomaly by itself.,era5_850hpa_moisture_flux_diagnostics.csv,Baseline only; not a 2026 forecast anomaly.
circulation_baseline,ERA5 wind_speed850 climatology,Aug,August 2026,3,ethiopia,6.415302618369951,m s**-1,baseline_only,0,neutral_or_mixed,neutral_mixed_or_baseline,high_for_climatology,wind_speed850 is from ERA5 1991-2020 climatology. It describes normal Kiremt circulation but does not confirm 2026 anomaly by itself.,era5_850hpa_moisture_flux_diagnostics.csv,Baseline only; not a 2026 forecast anomaly.
circulation_baseline,ERA5 wind_speed850 climatology,Aug,August 2026,3,greater_horn,6.154539149291889,m s**-1,baseline_only,0,neutral_or_mixed,neutral_mixed_or_baseline,high_for_climatology,wind_speed850 is from ERA5 1991-2020 climatology. It describes normal Kiremt circulation but does not confirm 2026 anomaly by itself.,era5_850hpa_moisture_flux_diagnostics.csv,Baseline only; not a 2026 forecast anomaly.
circulation_baseline,ERA5 wind_speed850 climatology,Aug,August 2026,3,western_moisture_entry,2.5536185310562005,m s**-1,baseline_only,0,neutral_or_mixed,neutral_mixed_or_baseline,high_for_climatology,wind_speed850 is from ERA5 1991-2020 climatology. It describes normal Kiremt circulation but does not confirm 2026 anomaly by itself.,era5_850hpa_moisture_flux_diagnostics.csv,Baseline only; not a 2026 forecast anomaly.
circulation_baseline,ERA5 z200 climatology,Aug,August 2026,3,arabia_red_sea,12496.135833178208,m,baseline_only,0,neutral_or_mixed,neutral_mixed_or_baseline,high_for_climatology,z200 is from ERA5 1991-2020 climatology. It describes normal Kiremt circulation but does not confirm 2026 anomaly by itself.,era5_vertical_divergence_height_diagnostics.csv,Baseline only; not a 2026 forecast anomaly.
circulation_baseline,ERA5 z200 climatology,Aug,August 2026,3,ethiopia,12425.462519276763,m,baseline_only,0,neutral_or_mixed,neutral_mixed_or_baseline,high_for_climatology,z200 is from ERA5 1991-2020 climatology. It describes normal Kiremt circulation but does not confirm 2026 anomaly by itself.,era5_vertical_divergence_height_diagnostics.csv,Baseline only; not a 2026 forecast anomaly.
circulation_baseline,ERA5 z200 climatology,Aug,August 2026,3,greater_horn,12431.88397999646,m,baseline_only,0,neutral_or_mixed,neutral_mixed_or_baseline,high_for_climatology,z200 is from ERA5 1991-2020 climatology. It describes normal Kiremt circulation but does not confirm 2026 anomaly by itself.,era5_vertical_divergence_height_diagnostics.csv,Baseline only; not a 2026 forecast anomaly.
circulation_baseline,ERA5 z200 climatology,Aug,August 2026,3,north_africa_arabia,12484.340308485504,m,baseline_only,0,neutral_or_mixed,neutral_mixed_or_baseline,high_for_climatology,z200 is from ERA5 1991-2020 climatology. It describes normal Kiremt circulation but does not confirm 2026 anomaly by itself.,era5_vertical_divergence_height_diagnostics.csv,Baseline only; not a 2026 forecast anomaly.
circulation_baseline,ERA5 z500 climatology,Aug,August 2026,3,arabia_red_sea,5880.37273024253,m,baseline_only,0,neutral_or_mixed,neutral_mixed_or_baseline,high_for_climatology,z500 is from ERA5 1991-2020 climatology. It describes normal Kiremt circulation but does not confirm 2026 anomaly by itself.,era5_vertical_divergence_height_diagnostics.csv,Baseline only; not a 2026 forecast anomaly.
circulation_baseline,ERA5 z500 climatology,Aug,August 2026,3,ethiopia,5868.855900514815,m,baseline_only,0,neutral_or_mixed,neutral_mixed_or_baseline,high_for_climatology,z500 is from ERA5 1991-2020 climatology. It describes normal Kiremt circulation but does not confirm 2026 anomaly by itself.,era5_vertical_divergence_height_diagnostics.csv,Baseline only; not a 2026 forecast anomaly.
circulation_baseline,ERA5 z500 climatology,Aug,August 2026,3,greater_horn,5871.786496867663,m,baseline_only,0,neutral_or_mixed,neutral_mixed_or_baseline,high_for_climatology,z500 is from ERA5 1991-2020 climatology. It describes normal Kiremt circulation but does not confirm 2026 anomaly by itself.,era5_vertical_divergence_height_diagnostics.csv,Baseline only; not a 2026 forecast anomaly.
circulation_baseline,ERA5 z500 climatology,Aug,August 2026,3,north_africa_arabia,5884.892855649657,m,baseline_only,0,neutral_or_mixed,neutral_mixed_or_baseline,high_for_climatology,z500 is from ERA5 1991-2020 climatology. It describes normal Kiremt circulation but does not confirm 2026 anomaly by itself.,era5_vertical_divergence_height_diagnostics.csv,Baseline only; not a 2026 forecast anomaly.
ocean_driver,DMI / IOD proxy from NMME tmpsfc,Aug,August 2026,3,iod_west_minus_iod_east,0.4907215684652328,K,positive_iod_like,0,neutral_or_mixed,neutral_mixed_or_baseline,low_to_moderate,Positive IOD-like signal; may introduce regional contrasts.,nmme_sst_driver_diagnostics_from_tmpsfc.csv,IOD influence on Ethiopia Kiremt can be spatially mixed; use official DMI products where possible.
ocean_driver,Niño3.4 SST anomaly proxy from NMME tmpsfc,Aug,August 2026,3,nino34_box,1.9275705814361568,K,strong_el_nino_like,2,strong_dry_support,supports_dry_kiremt,moderate,Strong El Niño-like SST forcing; supports dry-risk for Ethiopia Kiremt.,nmme_sst_driver_diagnostics_from_tmpsfc.csv,"Computed from NMME tmpsfc anomaly as an SST proxy, not an official Niño3.4 index product."
rainfall_forecast,NMME precipitation anomaly,Aug,August 2026,3,central_ethiopia,-4.5875244140625,mm/month,near_normal,0,neutral_or_mixed,neutral_mixed_or_baseline,moderate,Near-normal monthly rainfall anomaly.,nmme_rainfall_z200_diagnostics.csv,Direct NMME ensemble-mean anomaly; does not show probability or model agreement.
rainfall_forecast,NMME precipitation anomaly,Aug,August 2026,3,east_ethiopia,-4.500892639160156,mm/month,near_normal,0,neutral_or_mixed,neutral_mixed_or_baseline,moderate,Near-normal monthly rainfall anomaly.,nmme_rainfall_z200_diagnostics.csv,Direct NMME ensemble-mean anomaly; does not show probability or model agreement.
rainfall_forecast,NMME precipitation anomaly,Aug,August 2026,3,ethiopia,-7.342073440551758,mm/month,near_normal,0,neutral_or_mixed,neutral_mixed_or_baseline,moderate,Near-normal monthly rainfall anomaly.,nmme_rainfall_z200_diagnostics.csv,Direct NMME ensemble-mean anomaly; does not show probability or model agreement.
rainfall_forecast,NMME precipitation anomaly,Aug,August 2026,3,greater_horn,-4.116758346557617,mm/month,near_normal,0,neutral_or_mixed,neutral_mixed_or_baseline,moderate,Near-normal monthly rainfall anomaly.,nmme_rainfall_z200_diagnostics.csv,Direct NMME ensemble-mean anomaly; does not show probability or model agreement.
rainfall_forecast,NMME precipitation anomaly,Aug,August 2026,3,north_ethiopia,-2.18837308883667,mm/month,near_normal,0,neutral_or_mixed,neutral_mixed_or_baseline,moderate,Near-normal monthly rainfall anomaly.,nmme_rainfall_z200_diagnostics.csv,Direct NMME ensemble-mean anomaly; does not show probability or model agreement.
rainfall_forecast,NMME precipitation anomaly,Aug,August 2026,3,west_ethiopia,-9.90558910369873,mm/month,near_normal,0,neutral_or_mixed,neutral_mixed_or_baseline,moderate,Near-normal monthly rainfall anomaly.,nmme_rainfall_z200_diagnostics.csv,Direct NMME ensemble-mean anomaly; does not show probability or model agreement.
upper_level_circulation,NMME z200 anomaly,Aug,August 2026,3,arabia_red_sea,50.394229888916016,m,positive_height_anomaly,1,moderate_dry_support,supports_dry_kiremt,low_to_moderate,Positive z200 anomaly may suggest ridging/subsidence-supporting circulation.,nmme_rainfall_z200_diagnostics.csv,"z200 alone is not sufficient; interpret together with u200, divergence, omega, and rainfall."
upper_level_circulation,NMME z200 anomaly,Aug,August 2026,3,east_africa,55.472755432128906,m,positive_height_anomaly,1,moderate_dry_support,supports_dry_kiremt,low_to_moderate,Positive z200 anomaly may suggest ridging/subsidence-supporting circulation.,nmme_rainfall_z200_diagnostics.csv,"z200 alone is not sufficient; interpret together with u200, divergence, omega, and rainfall."
